gene,profile,n_models,pearson_r,p_value,fdr,rank_positive
MED10,C-604 2 uM endpoint vs dependency strength,689,-0.0205423779522784,0.5903763728491191,0.9520342643463442,11479
VIM,C-604 2 uM endpoint vs dependency strength,689,-0.0205560363031861,0.5901292946155557,0.9520342643463442,11480
ZNF620,C-604 2 uM endpoint vs dependency strength,689,-0.020560160329423944,0.5900547007258448,0.9520342643463442,11481
DNAJC27,C-604 2 uM endpoint vs dependency strength,689,-0.020563605978172934,0.5899923804053405,0.9520342643463442,11482
HLA_DPA1,C-604 2 uM endpoint vs dependency strength,689,-0.02056554458803907,0.5899573187337187,0.9520342643463442,11483
MARS1,C-604 2 uM endpoint vs dependency strength,689,-0.020566788117125184,0.5899348287879164,0.9520342643463442,11484
RAB15,C-604 2 uM endpoint vs dependency strength,689,-0.0205705331464417,0.5898671001386248,0.9520342643463442,11485
HYAL4,C-604 2 uM endpoint vs dependency strength,689,-0.020583815188861165,0.5896269239619353,0.9520342643463442,11486
TKFC,C-604 2 uM endpoint vs dependency strength,689,-0.020584674279110562,0.5896113907757787,0.9520342643463442,11487
FAM162B,C-604 2 uM endpoint vs dependency strength,689,-0.02058920751055563,0.5895294286655793,0.9520342643463442,11488
GMDS,C-604 2 uM endpoint vs dependency strength,689,-0.020591516466411497,0.5894876841038613,0.9520342643463442,11489
ABCA8,C-604 2 uM endpoint vs dependency strength,689,-0.02060015034845127,0.5893316006551381,0.9520342643463442,11490
C1orf115,C-604 2 uM endpoint vs dependency strength,689,-0.020603903331478192,0.5892637601031588,0.9520342643463442,11491
CHDH,C-604 2 uM endpoint vs dependency strength,689,-0.020605458324552604,0.5892356524259299,0.9520342643463442,11492
CD14,C-604 2 uM endpoint vs dependency strength,689,-0.02061147170201433,0.5891269618835792,0.9520342643463442,11493
NPEPL1,C-604 2 uM endpoint vs dependency strength,689,-0.02061455272976006,0.5890712765267779,0.9520342643463442,11494
PYGM,C-604 2 uM endpoint vs dependency strength,689,-0.020618157782015836,0.5890061232217426,0.9520342643463442,11495
SCN4B,C-604 2 uM endpoint vs dependency strength,689,-0.0206241876543229,0.5888971541028024,0.9520342643463442,11496
ANKRD1,C-604 2 uM endpoint vs dependency strength,689,-0.020625430629331858,0.588874692776254,0.9520342643463442,11497
PRCC,C-604 2 uM endpoint vs dependency strength,689,-0.02063172893223867,0.5887608846166109,0.9520342643463442,11498
SYK,C-604 2 uM endpoint vs dependency strength,689,-0.02064600779228234,0.5885029080785003,0.9520342643463442,11499
LYPD6B,C-604 2 uM endpoint vs dependency strength,689,-0.02065619859748836,0.5883188224011079,0.9520342643463442,11500
ZZEF1,C-604 2 uM endpoint vs dependency strength,689,-0.02065761331854924,0.5882932691213415,0.9520342643463442,11501
NEDD9,C-604 2 uM endpoint vs dependency strength,689,-0.020663733538975274,0.5881827290525554,0.9520342643463442,11502
ZNF239,C-604 2 uM endpoint vs dependency strength,689,-0.020664050186829434,0.5881770101930894,0.9520342643463442,11503
HTATSF1,C-604 2 uM endpoint vs dependency strength,689,-0.020666519687744953,0.5881324103327323,0.9520342643463442,11504
CHRM1,C-604 2 uM endpoint vs dependency strength,689,-0.02067489319105263,0.5879811941904654,0.9520342643463442,11505
NOL6,C-604 2 uM endpoint vs dependency strength,689,-0.020679749568262264,0.5878935016464552,0.9520342643463442,11506
BSPH1,C-604 2 uM endpoint vs dependency strength,689,-0.02068387429826235,0.5878190253375132,0.9520342643463442,11507
LRRK1,C-604 2 uM endpoint vs dependency strength,689,-0.020693243887950092,0.5876498637882757,0.9520342643463442,11508
HSPB9,C-604 2 uM endpoint vs dependency strength,689,-0.020697399758563006,0.5875748395745277,0.9520342643463442,11509
AQP10,C-604 2 uM endpoint vs dependency strength,689,-0.020714719391844987,0.587262223021588,0.9520342643463442,11510
KLF1,C-604 2 uM endpoint vs dependency strength,689,-0.02071836919052262,0.5871963545537991,0.9520342643463442,11511
POU2AF2,C-604 2 uM endpoint vs dependency strength,689,-0.020725448116073988,0.5870686098460209,0.9520342643463442,11512
MAP3K6,C-604 2 uM endpoint vs dependency strength,689,-0.020725913246581042,0.5870602166545121,0.9520342643463442,11513
AKR7A3,C-604 2 uM endpoint vs dependency strength,689,-0.020730563089419545,0.5869763141731157,0.9520342643463442,11514
TPR,C-604 2 uM endpoint vs dependency strength,689,-0.020747719253889848,0.5866667936506643,0.9520342643463442,11515
PMP22,C-604 2 uM endpoint vs dependency strength,689,-0.02074898950816178,0.586643879538459,0.9520342643463442,11516
MTM1,C-604 2 uM endpoint vs dependency strength,689,-0.02074933196643198,0.5866377020057938,0.9520342643463442,11517
SLC7A11,C-604 2 uM endpoint vs dependency strength,689,-0.020764867060523207,0.5863574993524233,0.9520342643463442,11518
GALR1,C-604 2 uM endpoint vs dependency strength,689,-0.020774009487111587,0.5861926286111867,0.9520342643463442,11519
HLA_B,C-604 2 uM endpoint vs dependency strength,689,-0.020778110561690294,0.5861186784988339,0.9520342643463442,11520
EN2,C-604 2 uM endpoint vs dependency strength,689,-0.020779958034582924,0.5860853664876464,0.9520342643463442,11521
FBXW2,C-604 2 uM endpoint vs dependency strength,689,-0.020796010420536155,0.5857959608352669,0.9520342643463442,11522
MTNR1A,C-604 2 uM endpoint vs dependency strength,689,-0.020798838609461575,0.5857449787710283,0.9520342643463442,11523
FAF1,C-604 2 uM endpoint vs dependency strength,689,-0.02079999116747523,0.585724202888894,0.9520342643463442,11524
ADCY9,C-604 2 uM endpoint vs dependency strength,689,-0.02081113009558113,0.5855234314053502,0.9520342643463442,11525
NANOS1,C-604 2 uM endpoint vs dependency strength,689,-0.020811774347494455,0.5855118201852259,0.9520342643463442,11526
USP25,C-604 2 uM endpoint vs dependency strength,689,-0.02081439677672115,0.5854645577820522,0.9520342643463442,11527
SELENON,C-604 2 uM endpoint vs dependency strength,689,-0.020817073087609772,0.5854163261261022,0.9520342643463442,11528
RPS21,C-604 2 uM endpoint vs dependency strength,689,-0.02081879490053505,0.585385297113824,0.9520342643463442,11529
TEX11,C-604 2 uM endpoint vs dependency strength,689,-0.020825410570928772,0.5852660823575032,0.9520342643463442,11530
CPSF3,C-604 2 uM endpoint vs dependency strength,689,-0.02083384763447065,0.5851140623234684,0.9520342643463442,11531
CDK8,C-604 2 uM endpoint vs dependency strength,689,-0.02084874287651113,0.5848457227492938,0.9520342643463442,11532
YIPF2,C-604 2 uM endpoint vs dependency strength,689,-0.02084915507761571,0.5848382977087153,0.9520342643463442,11533
LIPK,C-604 2 uM endpoint vs dependency strength,689,-0.020861134117154585,0.5846225365691219,0.9520342643463442,11534
GPR87,C-604 2 uM endpoint vs dependency strength,689,-0.020870129282659293,0.5844605439307591,0.9520342643463442,11535
ARNT2,C-604 2 uM endpoint vs dependency strength,689,-0.020871479665905832,0.5844362268725112,0.9520342643463442,11536
RWDD3,C-604 2 uM endpoint vs dependency strength,689,-0.020872640653526953,0.5844153207359504,0.9520342643463442,11537
ILF3,C-604 2 uM endpoint vs dependency strength,689,-0.020887493090115634,0.5841479005713939,0.9520342643463442,11538
DLGAP1,C-604 2 uM endpoint vs dependency strength,689,-0.020890309197342378,0.5840972025835605,0.9520342643463442,11539
DERL2,C-604 2 uM endpoint vs dependency strength,689,-0.020890521843741367,0.5840933744229238,0.9520342643463442,11540
PLPP7,C-604 2 uM endpoint vs dependency strength,689,-0.02089343508560017,0.584040930044298,0.9520342643463442,11541
GPR157,C-604 2 uM endpoint vs dependency strength,689,-0.020895166174065314,0.5840097679078076,0.9520342643463442,11542
RBFA,C-604 2 uM endpoint vs dependency strength,689,-0.02089801789608429,0.5839584344047861,0.9520342643463442,11543
CHCHD5,C-604 2 uM endpoint vs dependency strength,689,-0.020904027240346984,0.5838502677896735,0.9520342643463442,11544
PTCH2,C-604 2 uM endpoint vs dependency strength,689,-0.02090784442227725,0.583781564355291,0.9520342643463442,11545
QPCT,C-604 2 uM endpoint vs dependency strength,689,-0.020924105350588078,0.5834889346281316,0.9520342643463442,11546
TBC1D2B,C-604 2 uM endpoint vs dependency strength,689,-0.02094604665804387,0.583094189618259,0.9520342643463442,11547
B4GALNT2,C-604 2 uM endpoint vs dependency strength,689,-0.020949668403525388,0.5830290429194019,0.9520342643463442,11548
RAB1A,C-604 2 uM endpoint vs dependency strength,689,-0.020949744891234048,0.5830276671216069,0.9520342643463442,11549
NANOS2,C-604 2 uM endpoint vs dependency strength,689,-0.02096026866682752,0.5828383885347903,0.9520342643463442,11550
CLK4,C-604 2 uM endpoint vs dependency strength,689,-0.020960944684367572,0.5828262307922591,0.9520342643463442,11551
SLITRK6,C-604 2 uM endpoint vs dependency strength,689,-0.020965838097336337,0.5827382294142411,0.9520342643463442,11552
ZNF772,C-604 2 uM endpoint vs dependency strength,689,-0.020978575836298148,0.5825091875161775,0.9520342643463442,11553
SPTBN4,C-604 2 uM endpoint vs dependency strength,689,-0.020978613340994084,0.5825085131925712,0.9520342643463442,11554
EBAG9,C-604 2 uM endpoint vs dependency strength,689,-0.020986029286539965,0.582375183776949,0.9520342643463442,11555
RASAL1,C-604 2 uM endpoint vs dependency strength,689,-0.021006597096907585,0.5820054747165466,0.9520342643463442,11556
PRKAR1B,C-604 2 uM endpoint vs dependency strength,689,-0.021011842726311094,0.581911201361307,0.9520342643463442,11557
FCHSD2,C-604 2 uM endpoint vs dependency strength,689,-0.021013324068244535,0.5818845802829805,0.9520342643463442,11558
SGSH,C-604 2 uM endpoint vs dependency strength,689,-0.021013779673247586,0.581876392755814,0.9520342643463442,11559
SCG5,C-604 2 uM endpoint vs dependency strength,689,-0.021024662403831905,0.5816808387638587,0.9520342643463442,11560
PLIN4,C-604 2 uM endpoint vs dependency strength,689,-0.021028092988969932,0.5816192002395744,0.9520342643463442,11561
SERINC3,C-604 2 uM endpoint vs dependency strength,689,-0.021036044230296477,0.581476349219195,0.9520342643463442,11562
EPCIP,C-604 2 uM endpoint vs dependency strength,689,-0.021039613478493,0.5814122298709464,0.9520342643463442,11563
IKBKE,C-604 2 uM endpoint vs dependency strength,689,-0.021040906066490672,0.5813890101365403,0.9520342643463442,11564
NSUN3,C-604 2 uM endpoint vs dependency strength,689,-0.02104091851615389,0.5813887864959418,0.9520342643463442,11565
SDR39U1,C-604 2 uM endpoint vs dependency strength,689,-0.021043926683108307,0.5813347502063572,0.9520342643463442,11566
ARMCX4,C-604 2 uM endpoint vs dependency strength,689,-0.02105063377720749,0.5812142778075436,0.9520342643463442,11567
PSEN1,C-604 2 uM endpoint vs dependency strength,689,-0.02105467948037038,0.5811416147796977,0.9520342643463442,11568
BHLHE40,C-604 2 uM endpoint vs dependency strength,689,-0.02105539025751347,0.5811288492739028,0.9520342643463442,11569
TENT5C,C-604 2 uM endpoint vs dependency strength,689,-0.021059264702343965,0.5810592668285302,0.9520342643463442,11570
PAF1,C-604 2 uM endpoint vs dependency strength,689,-0.02106595158871671,0.5809391839609215,0.9520342643463442,11571
TAS2R50,C-604 2 uM endpoint vs dependency strength,689,-0.021077307183325237,0.5807352871551207,0.9520342643463442,11572
FKBP2,C-604 2 uM endpoint vs dependency strength,689,-0.021078699258845895,0.5807102938690017,0.9520342643463442,11573
LY96,C-604 2 uM endpoint vs dependency strength,689,-0.021085577250967758,0.5805868139616078,0.9520342643463442,11574
NEK11,C-604 2 uM endpoint vs dependency strength,689,-0.021090307063826936,0.5805019072234394,0.9520342643463442,11575
PHYHD1,C-604 2 uM endpoint vs dependency strength,689,-0.02109800344551762,0.580363758843624,0.9520342643463442,11576
CERK,C-604 2 uM endpoint vs dependency strength,689,-0.021101206479214974,0.5803062696141478,0.9520342643463442,11577
GPR4,C-604 2 uM endpoint vs dependency strength,689,-0.02110370810657947,0.5802613713360139,0.9520342643463442,11578
SH2D7,C-604 2 uM endpoint vs dependency strength,689,-0.02110457102818729,0.5802458843165199,0.9520342643463442,11579
SLC35F6,C-604 2 uM endpoint vs dependency strength,689,-0.02111345737259477,0.5800864106351235,0.9520342643463442,11580
CCT5,C-604 2 uM endpoint vs dependency strength,689,-0.021114080913252096,0.5800752213902255,0.9520342643463442,11581
ZNF23,C-604 2 uM endpoint vs dependency strength,689,-0.021114961856258833,0.5800594133115751,0.9520342643463442,11582
GIMAP7,C-604 2 uM endpoint vs dependency strength,689,-0.021118354744737593,0.5799985315189983,0.9520342643463442,11583
TIA1,C-604 2 uM endpoint vs dependency strength,689,-0.021126039403424585,0.5798606495063889,0.9520342643463442,11584
ZNF829,C-604 2 uM endpoint vs dependency strength,689,-0.02113938079375555,0.5796213080033629,0.9520342643463442,11585
LILRA4,C-604 2 uM endpoint vs dependency strength,689,-0.02114019749859006,0.579606658006914,0.9520342643463442,11586
RCL1,C-604 2 uM endpoint vs dependency strength,689,-0.021142057622158077,0.5795732918823228,0.9520342643463442,11587
MAGEB2,C-604 2 uM endpoint vs dependency strength,689,-0.02114723911470553,0.5794803531607456,0.9520342643463442,11588
PHRF1,C-604 2 uM endpoint vs dependency strength,689,-0.021149457341290673,0.5794405676959008,0.9520342643463442,11589
CHM,C-604 2 uM endpoint vs dependency strength,689,-0.02115443640021433,0.5793512694056782,0.9520342643463442,11590
GOLGA2,C-604 2 uM endpoint vs dependency strength,689,-0.021156118623756666,0.579321100565434,0.9520342643463442,11591
CDKN3,C-604 2 uM endpoint vs dependency strength,689,-0.021166366447876738,0.5791373329381789,0.9520342643463442,11592
ULK2,C-604 2 uM endpoint vs dependency strength,689,-0.021175933805504945,0.578965792332438,0.9520342643463442,11593
ZNF774,C-604 2 uM endpoint vs dependency strength,689,-0.0211812672339951,0.5788701754775364,0.9520342643463442,11594
RPEL1,C-604 2 uM endpoint vs dependency strength,689,-0.021191705688581395,0.578683057951529,0.9520342643463442,11595
AK8,C-604 2 uM endpoint vs dependency strength,689,-0.021206485812439488,0.5784181610978669,0.9520342643463442,11596
GLRX2,C-604 2 uM endpoint vs dependency strength,689,-0.021215084929608052,0.5782640695493662,0.9520342643463442,11597
FGD1,C-604 2 uM endpoint vs dependency strength,689,-0.021219078652434043,0.5781925107377541,0.9520342643463442,11598
GABARAP,C-604 2 uM endpoint vs dependency strength,689,-0.021227985502673415,0.57803293435715,0.9520342643463442,11599
TREM2,C-604 2 uM endpoint vs dependency strength,689,-0.021238557799016834,0.577843546446759,0.9520342643463442,11600
PSMD10,C-604 2 uM endpoint vs dependency strength,689,-0.021239923621693798,0.5778190817680198,0.9520342643463442,11601
PPP1CB,C-604 2 uM endpoint vs dependency strength,689,-0.021241069839227668,0.5777985510420807,0.9520342643463442,11602
ZNF57,C-604 2 uM endpoint vs dependency strength,689,-0.021250256519004692,0.5776340141950415,0.9520342643463442,11603
TNFRSF1A,C-604 2 uM endpoint vs dependency strength,689,-0.021257586432885483,0.5775027485021385,0.9520342643463442,11604
ZSCAN4,C-604 2 uM endpoint vs dependency strength,689,-0.02126399559313419,0.577387983351267,0.9520342643463442,11605
PAX7,C-604 2 uM endpoint vs dependency strength,689,-0.02130118379958499,0.5767222870935843,0.9520342643463442,11606
DCAF8L2,C-604 2 uM endpoint vs dependency strength,689,-0.021302557981135093,0.5766976951519239,0.9520342643463442,11607
LRRC18,C-604 2 uM endpoint vs dependency strength,689,-0.02130288907808569,0.5766917700137629,0.9520342643463442,11608
LBX2,C-604 2 uM endpoint vs dependency strength,689,-0.02130547790232522,0.5766454427542718,0.9520342643463442,11609
KRT82,C-604 2 uM endpoint vs dependency strength,689,-0.02132020304748204,0.5763819681722887,0.9520342643463442,11610
CYP20A1,C-604 2 uM endpoint vs dependency strength,689,-0.02132326265087342,0.5763272303070089,0.9520342643463442,11611
LSG1,C-604 2 uM endpoint vs dependency strength,689,-0.021325017637281587,0.5762958338094675,0.9520342643463442,11612
PSMA8,C-604 2 uM endpoint vs dependency strength,689,-0.02132620407429743,0.5762746090489429,0.9520342643463442,11613
TRIB3,C-604 2 uM endpoint vs dependency strength,689,-0.021328010918713954,0.57624228621959,0.9520342643463442,11614
LDLRAD1,C-604 2 uM endpoint vs dependency strength,689,-0.02133434835789702,0.5761289218531455,0.9520342643463442,11615
TMEM178B,C-604 2 uM endpoint vs dependency strength,689,-0.02133554048880609,0.576107598141283,0.9520342643463442,11616
MICALL1,C-604 2 uM endpoint vs dependency strength,689,-0.021337224532777515,0.5760774761865044,0.9520342643463442,11617
MIA,C-604 2 uM endpoint vs dependency strength,689,-0.021348501524507523,0.575875787365785,0.9520342643463442,11618
GARS1,C-604 2 uM endpoint vs dependency strength,689,-0.02135549860921832,0.5757506613419052,0.9520342643463442,11619
LILRB4,C-604 2 uM endpoint vs dependency strength,689,-0.021358193502684288,0.575702473074154,0.9520342643463442,11620
